anio,mes,ciclo_laboral,day,dia_label,fin_de_semana,principo_mes,fin_de_mes,hora,noche,horario_bancario,delito_tipo,delito_subtipo,uso_arma,calle,cajeros_a_100,cajeros_a_200,banco,red,bancos_a_100,bancos_a_200,comisarias_a_100,comisarias_a_200,precio_m2_usd,densidad_pob,pct_hogares_nbi,barrio,comuna
2018,AGOSTO,Ciclo laboral,8,MIERCOLES,no,no,no,22,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2053,16965.286101082136,0.25806451612903225,BARRACAS,4
2018,AGOSTO,Ciclo laboral,11,SABADO,si,no,no,18,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2053,16965.286101082136,0.25806451612903225,BARRACAS,4
2018,AGOSTO,Ciclo laboral,16,JUEVES,no,no,no,10,no,si,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2053,14786.105763576386,0.090625,BARRACAS,4
2018,AGOSTO,Ciclo laboral,8,MIERCOLES,no,no,no,14,no,si,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,no,no,no,no,2053,1856.0588111852721,0.18597560975609756,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,17,no,si,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,134.2613469461324,0.043478260869565216,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,17,no,si,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,134.2613469461324,0.043478260869565216,BARRACAS,4
2018,AGOSTO,Ciclo laboral,15,MIERCOLES,no,no,no,21,si,no,Robo,Robo total,SI,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2053,1292.9107096510897,0.1686746987951807,BARRACAS,4
2018,AGOSTO,Ciclo laboral,3,VIERNES,no,si,no,18,si,no,Robo,Robo total,SI,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,1596.8515880621019,0.4166666666666667,BARRACAS,4
2018,AGOSTO,Ciclo laboral,28,MARTES,no,no,si,20,si,no,Robo,Robo total,SI,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,1596.8515880621019,0.4166666666666667,BARRACAS,4
2018,AGOSTO,Ciclo laboral,28,MARTES,no,no,si,20,si,no,Robo,Robo total,SI,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,1596.8515880621019,0.4166666666666667,BARRACAS,4
2018,AGOSTO,Ciclo laboral,6,LUNES,no,si,no,12,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2053,9626.9344730002,0.05555555555555555,BARRACAS,4
2018,AGOSTO,Ciclo laboral,7,MARTES,no,si,no,15,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2053,9626.9344730002,0.05555555555555555,BARRACAS,4
2018,AGOSTO,Ciclo laboral,14,MARTES,no,no,no,18,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2053,12031.41163565659,0.17054263565891473,BARRACAS,4
2018,AGOSTO,Ciclo laboral,1,MIERCOLES,no,si,no,18,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2053,12031.41163565659,0.17054263565891473,BARRACAS,4
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,2053,2267.4220799114732,0.20098039215686275,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,14,no,si,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,si,no,no,2053,5106.101287090126,0.0880281690140845,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,14,no,si,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,si,no,no,2053,5106.101287090126,0.0880281690140845,BARRACAS,4
2018,AGOSTO,Ciclo laboral,4,SABADO,si,si,no,6,si,no,Robo,Robo total,NO,AVENIDA,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2053,9855.360279998105,0.46691176470588236,BARRACAS,4
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,20,si,no,Robo,Robo total,NO,CALLE,no,si,BBVA Banco Francés,BANELCO,no,no,no,no,2053,25946.766965271272,0.06870229007633588,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,13,no,si,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2053,39576.29246363559,0,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,13,no,si,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2053,39576.29246363559,0,BARRACAS,4
2018,AGOSTO,Ciclo laboral,14,MARTES,no,no,no,23,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Itaú,BANELCO,si,si,no,no,2053,37755.26530660627,0.009615384615384616,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,21,si,no,Robo,Robo total,NO,AVENIDA,no,si,BBVA Banco Francés,BANELCO,no,si,no,no,2053,124140.08396408104,0.00202020202020202,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,21,si,no,Robo,Robo total,NO,AVENIDA,no,si,BBVA Banco Francés,BANELCO,no,si,no,no,2053,124140.08396408104,0.00202020202020202,BARRACAS,4
2018,AGOSTO,Ciclo laboral,20,LUNES,no,no,no,21,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Patagonia,BANELCO,no,si,no,no,2053,17938.759690040362,0.07003891050583658,BARRACAS,4
2018,AGOSTO,Ciclo laboral,20,LUNES,no,no,no,2,si,no,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,2053,35203.16412349716,0,BARRACAS,4
2018,AGOSTO,Ciclo laboral,6,LUNES,no,si,no,15,no,si,Robo,Robo total,NO,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,2053,35203.16412349716,0,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,18,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2053,20923.27603956551,0.026200873362445413,BARRACAS,4
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,18,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2053,20923.27603956551,0.026200873362445413,BARRACAS,4
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,22,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2402,47253.35761511909,0.010714285714285714,CABALLITO,6
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,22,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2402,47253.35761511909,0.010714285714285714,CABALLITO,6
2018,AGOSTO,Ciclo laboral,18,SABADO,si,no,no,8,no,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2402,25916.935341461478,0.008746355685131196,CABALLITO,6
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,10,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2312,49906.62499725742,0.05398457583547558,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,30,JUEVES,no,no,si,23,si,no,Robo,Robo total,SI,AVENIDA,si,si,Banco Patagonia,BANELCO,si,si,no,no,2312,30626.874909474165,0,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,30,JUEVES,no,no,si,23,si,no,Robo,Robo total,SI,AVENIDA,si,si,Banco Patagonia,BANELCO,si,si,no,no,2312,30626.874909474165,0,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,16,JUEVES,no,no,no,17,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Patagonia,BANELCO,no,si,no,no,2312,49906.62499725742,0.05398457583547558,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,19,DOMINGO,si,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2312,32291.6218279638,0.014742014742014743,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,21,MARTES,no,no,no,23,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Santander Río,BANELCO,si,si,no,no,2312,27445.342411506816,0.009501187648456057,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,21,MARTES,no,no,no,20,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Santander Río,BANELCO,si,si,no,no,2402,62250.27315371883,0.022813688212927757,CABALLITO,6
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,19,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2312,15263.071853425625,0.24232081911262798,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,6,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,2312,17776.73341142057,0.019762845849802372,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,2,JUEVES,no,si,no,17,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2312,30488.65337745632,0.05980861244019139,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,21,MARTES,no,no,no,0,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2312,26765.94459881456,0.018691588785046728,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,13,LUNES,no,no,no,22,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Santander Río,BANELCO,si,si,no,no,2312,41371.94438436082,0.0025252525252525255,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,15,MIERCOLES,no,no,no,12,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2312,27445.342411506816,0.009501187648456057,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,16,no,si,Robo,Robo total,NO,AVENIDA,no,si,Banco Santander Río,BANELCO,no,si,no,no,2312,41371.94438436082,0.0025252525252525255,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,21,si,no,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2312,31188.921973200453,0.012295081967213115,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,13,LUNES,no,no,no,23,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Santander Río,BANELCO,si,si,no,no,2312,21145.784189309757,0.1065989847715736,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,13,LUNES,no,no,no,20,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Macro,BANELCO,si,si,no,no,2312,35340.37789346665,0.037037037037037035,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,2,JUEVES,no,si,no,20,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2312,27350.340826295916,0.00847457627118644,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,19,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Supervielle,BANELCO,si,si,no,no,2312,38074.35942846083,0.05105105105105105,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,19,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Supervielle,BANELCO,si,si,no,no,2312,38074.35942846083,0.05105105105105105,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,24,VIERNES,no,no,si,10,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Supervielle,BANELCO,no,si,no,no,2312,54932.250732948385,0.051094890510948905,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,21,MARTES,no,no,no,22,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2312,23286.13571424456,0.041666666666666664,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,15,MIERCOLES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Macro,BANELCO,no,no,no,no,2312,24961.308954709813,0.028125,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,19,DOMINGO,si,no,no,14,no,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Patagonia,BANELCO,no,no,no,no,2312,49817.983370313654,0.02973977695167286,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,23,JUEVES,no,no,no,21,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2312,43599.81189400257,0.0339943342776204,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,3,VIERNES,no,si,no,6,si,no,Robo,Robo total,NO,AVENIDA,si,si,ICBC,BANELCO,si,si,no,no,2312,29284.444791016354,0.019762845849802372,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,3,VIERNES,no,si,no,6,si,no,Robo,Robo total,NO,AVENIDA,si,si,ICBC,BANELCO,si,si,no,no,2312,29284.444791016354,0.019762845849802372,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,si,si,no,no,2312,68005.43067229925,0,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,20,LUNES,no,no,no,20,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Macro,BANELCO,no,no,no,no,2312,20028.76809754935,0.09230769230769231,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,22,MIERCOLES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Galicia,BANELCO,no,no,no,no,2312,13717.58231265223,0.06220095693779904,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,8,MIERCOLES,no,no,no,16,no,si,Robo,Robo total,NO,AVENIDA,no,no,Banco Santander Río,BANELCO,no,no,no,no,2312,40449.761627408676,0.11187214611872145,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,16,JUEVES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,28083.76784116327,0.08363636363636363,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,no,2312,20028.76809754935,0.09230769230769231,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,19,DOMINGO,si,no,no,21,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2312,23241.79750148111,0.0037174721189591076,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,24,VIERNES,no,no,si,1,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2312,23241.79750148111,0.0037174721189591076,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,26,DOMINGO,si,no,si,18,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,49817.983370313654,0.02973977695167286,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,26,DOMINGO,si,no,si,18,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,49817.983370313654,0.02973977695167286,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,24,VIERNES,no,no,si,14,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Macro,BANELCO,no,no,no,no,2312,20028.76809754935,0.09230769230769231,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,no,si,no,no,2312,53473.85956770646,0.05952380952380952,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,4,SABADO,si,si,no,23,si,no,Robo,Robo total,SI,CALLE,no,si,Banco Itaú,BANELCO,no,no,no,si,2312,55473.45041991456,0.007462686567164179,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,2,JUEVES,no,si,no,17,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Itaú,BANELCO,no,si,no,si,2312,41564.3834401032,0.006968641114982578,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,18026.69917365311,0.052434456928838954,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,18026.69917365311,0.052434456928838954,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,5,DOMINGO,si,si,no,11,no,no,Robo,Robo total,SI,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2312,19080.91812234367,0.08888888888888889,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,7,MARTES,no,si,no,15,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2312,40260.846170732846,0.09067357512953368,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,22,MIERCOLES,no,no,no,12,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,45202.79390778714,0.10543130990415335,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,3,VIERNES,no,si,no,14,no,si,Robo,Robo total,NO,AVENIDA,si,si,Banco Itaú,BANELCO,no,no,si,si,2312,61228.75539907445,0.023809523809523808,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,4,SABADO,si,si,no,14,no,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Itaú,BANELCO,no,no,si,si,2312,61228.75539907445,0.023809523809523808,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,13,LUNES,no,no,no,17,no,si,Robo,Robo total,NO,CALLE,no,si,BBVA Banco Francés,BANELCO,no,si,no,si,2312,61228.75539907445,0.023809523809523808,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,2,JUEVES,no,si,no,23,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2312,19151.16510369796,0.17261904761904762,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,2,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2312,30797.18809630498,0.1976401179941003,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,6,LUNES,no,si,no,19,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2402,40769.30123267188,0.0025974025974025974,CABALLITO,6
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,10,no,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2080,21902.047107734415,0.07565011820330969,BOEDO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,10,no,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2080,21902.047107734415,0.07565011820330969,BOEDO,5
2018,AGOSTO,Ciclo laboral,21,MARTES,no,no,no,10,no,si,Robo,Robo total,NO,CALLE,no,si,BBVA Banco Francés,BANELCO,no,si,no,no,2312,24113.832092811397,0.004672897196261682,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,15,MIERCOLES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,no,no,no,2312,17622.70766499955,0.08389261744966443,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,10,VIERNES,no,no,no,18,si,no,Robo,Robo total,SI,AVENIDA,no,si,BANCO DE LA NACION ARGENTINA,LINK,no,si,no,no,2208,9164.228076919093,0.08443271767810026,PARQUE CHACABUCO,7
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2080,21902.047107734415,0.07565011820330969,BOEDO,5
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2080,21902.047107734415,0.07565011820330969,BOEDO,5
2018,AGOSTO,Ciclo laboral,31,VIERNES,no,no,si,17,no,si,Robo,Robo total,NO,AVENIDA,si,si,Banco Galicia,BANELCO,no,si,no,no,2080,23028.072918356964,0.03314917127071823,BOEDO,5
2018,AGOSTO,Ciclo laboral,24,VIERNES,no,no,si,0,si,no,Robo,Robo total,SI,AVENIDA,no,si,CABAL COOP. LTDA.,LINK,no,si,no,no,2080,15519.723702121479,0.036734693877551024,BOEDO,5
2018,AGOSTO,Ciclo laboral,26,DOMINGO,si,no,si,19,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2080,17917.661477489262,0.01749271137026239,BOEDO,5
2018,AGOSTO,Ciclo laboral,26,DOMINGO,si,no,si,19,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2080,17917.661477489262,0.01749271137026239,BOEDO,5
2018,AGOSTO,Ciclo laboral,9,JUEVES,no,no,no,17,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2312,20422.513962288325,0.0035714285714285713,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,17,VIERNES,no,no,no,13,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2312,30917.515928693163,0.08832807570977919,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,31,VIERNES,no,no,si,21,si,no,Robo,Robo total,SI,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2080,13452.812537461943,0.10569105691056911,BOEDO,5
2018,AGOSTO,Ciclo laboral,31,VIERNES,no,no,si,21,si,no,Robo,Robo total,SI,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2080,13452.812537461943,0.10569105691056911,BOEDO,5
2018,AGOSTO,Ciclo laboral,6,LUNES,no,si,no,22,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,no,2080,16882.018526777138,0.06698564593301436,BOEDO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,15,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2080,22038.149918160143,0.014534883720930232,BOEDO,5
2018,AGOSTO,Ciclo laboral,25,SABADO,si,no,si,15,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2080,22038.149918160143,0.014534883720930232,BOEDO,5
2018,AGOSTO,Ciclo laboral,27,LUNES,no,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,2080,15905.871647364414,0.06134969325153374,BOEDO,5
2018,AGOSTO,Ciclo laboral,27,LUNES,no,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,2080,15905.871647364414,0.06134969325153374,BOEDO,5
2018,AGOSTO,Ciclo laboral,2,JUEVES,no,si,no,14,no,si,Robo,Robo total,NO,AVENIDA,no,si,Banco Galicia,BANELCO,no,no,no,no,1484,9465.540116325561,0.01694915254237288,NUEVA POMPEYA,4
2018,AGOSTO,Ciclo laboral,7,MARTES,no,si,no,20,si,no,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2312,21349.493991280528,0.054245283018867926,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,18,SABADO,si,no,no,3,si,no,Robo,Robo total,SI,AVENIDA,no,si,Banco Patagonia,BANELCO,no,si,no,no,2080,17835.292197165956,0.09210526315789473,BOEDO,5
2018,AGOSTO,Ciclo laboral,27,LUNES,no,no,si,21,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,si,no,no,2080,15258.172720107601,0.09177215189873418,BOEDO,5
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Supervielle,BANELCO,no,no,no,no,2080,14115.855110730465,0.03857566765578635,BOEDO,5
2018,AGOSTO,Ciclo laboral,29,MIERCOLES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Supervielle,BANELCO,no,no,no,no,2080,14115.855110730465,0.03857566765578635,BOEDO,5
2018,AGOSTO,Ciclo laboral,28,MARTES,no,no,si,16,no,si,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,no,no,no,2080,14115.855110730465,0.03857566765578635,BOEDO,5
2018,AGOSTO,Ciclo laboral,28,MARTES,no,no,si,16,no,si,Robo,Robo total,NO,AVENIDA,no,si,Banco Supervielle,BANELCO,no,no,no,no,2080,14115.855110730465,0.03857566765578635,BOEDO,5
2018,AGOSTO,Ciclo laboral,23,JUEVES,no,no,no,20,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Patagonia,BANELCO,si,si,no,no,1484,28937.92097763627,0.006779661016949152,NUEVA POMPEYA,4
2018,AGOSTO,Ciclo laboral,1,MIERCOLES,no,si,no,19,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2312,27864.045436111603,0.1308411214953271,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,1,MIERCOLES,no,si,no,19,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2312,27864.045436111603,0.1308411214953271,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,14,MARTES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2312,27147.184107590143,0.06382978723404255,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,13,LUNES,no,no,no,20,si,no,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA NACION ARGENTINA,LINK,no,si,no,no,2312,17578.657976158913,0.1134020618556701,ALMAGRO,5
2018,AGOSTO,Ciclo laboral,31,VIERNES,no,no,si,21,si,no,Robo,Robo total,NO,CALLE,no,no,ICBC,BANELCO,no,no,no,no,2080,16180.281766941807,0.19480519480519481,BOEDO,5
2018,AGOSTO,Ciclo laboral,31,VIERNES,no,no,si,21,si,no,Robo,Robo total,NO,CALLE,no,no,ICBC,BANELCO,no,no,no,no,2080,16180.281766941807,0.19480519480519481,BOEDO,5
2018,AGOSTO,Ciclo laboral,11,SABADO,si,no,no,0,si,no,Robo,Robo total,SI,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2080,39983.55128605305,0.009324009324009324,BOEDO,5
